entityId,entityType,currencyCode,ContextControlContentAvoidance,ContextControlTargeting,BrandSafety,SuspiciousActivity,Viewability,TRAQ,VideoBrandSafety,VideoSuspiciousActivity,VideoViewability
799431,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
800340,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
801846,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
802035,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
803231,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
805331,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
805686,Advertiser,USD,0.2,0.2,0.03,0.01,0.1,0.15,0.1,0.1,0.2
806334,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
806976,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
807136,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
807170,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
807937,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
808339,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
808432,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
808645,Advertiser,AUD,0.214,0.27137,0.057,0.029,0.114,0.15,0.086,0.057,0.171
808931,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
808933,Advertiser,USD,0.2,0.2,0.4,0.15,0.05,0.08,0.1,0.1,0.2
809233,Advertiser,RUB,0.2,0,0.04,0.05,0.1,0.15,0.1,0.1,0.2
809840,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
809955,Advertiser,GBP,0.2,0,0.04,0.05,0.1,0.15,0.1,0.1,0.2
810533,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
810558,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
811934,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
812232,Advertiser,USD,0.2,0.2,0,0.05,0,0,0.1,0.1,0.2
812533,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
813735,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
813736,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
814037,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
814344,Advertiser,BRL,1.04369,1.04369,0.04,0.05,0.1,0.15,0.1,0.1,0.2
814631,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
816432,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
816438,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
816442,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
816861,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
816932,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
816942,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
817233,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
817253,Advertiser,CNY,1.31445,1.31445,0.04,0.05,0.1,0.15,0.1,0.1,0.2
817555,Advertiser,EUR,0.16,0,0.06,0.06,0.16,0.16,0.06,0.06,0.16
818237,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
818851,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
819249,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
819629,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
819630,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
820855,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
821535,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
821636,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
821946,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
823446,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
825131,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
825542,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
825556,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
825565,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
825570,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
825635,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
826933,Advertiser,USD,0.2,0.2,0.0385,0.0385,0.0578,0.1078,0.1,0.1,0.2
829442,Advertiser,RUB,15.16664,15.16664,0.04,0.05,0.1,0.15,0.1,0.1,0.2
829531,Advertiser,RUB,0.2,0,0.04,0.05,0.1,0.15,0.1,0.1,0.2
830445,Advertiser,SGD,0.26744,0.26744,0.0207,0.0207,0.0276,0.0138,0.1,0.1,0.2
830448,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
831633,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
832259,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
832266,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
832835,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
832843,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
833143,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
833249,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
833268,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
833271,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
834233,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
834336,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
834937,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
835337,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
835962,Advertiser,USD,0.15,0.2,0.04,0.02,0.08,0.15,0.06,0.04,0.12
836046,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
836245,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
836277,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
836461,Advertiser,CAD,0.25875,0.25875,0.04,0.05,0.1,0.15,0.1,0.1,0.2
836832,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
837448,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
838852,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
839153,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
840240,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
840242,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
840263,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
841036,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
841543,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
841546,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
842349,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
843876,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
844272,Advertiser,NZD,0.28333,0.28333,0.04,0.05,0.1,0.15,0.1,0.1,0.2
845431,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
847432,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
850038,Advertiser,NZD,0.226,0.28309,0.06,0.03,0.121,0.15,0.091,0.06,0.181
850346,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
850347,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
850452,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
851131,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
853642,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
853648,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
853957,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
855035,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
856235,Advertiser,IDR,2826.000014,2826.000014,0.04,0.05,0.1,0.15,0.1,0.1,0.2
862531,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
863538,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
863544,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
864238,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
866737,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
869435,Advertiser,PLN,0.7365,0.7365,0.04,0.05,0.1,0.15,0.1,0.1,0.2
870633,Advertiser,CAD,0.25875,0.25875,0.051486,0.051486,0.095616,0.147102,0.1,0.1,0.2
873131,Advertiser,TWD,5.7094,5.7094,0.04,0.05,0.1,0.15,0.1,0.1,0.2
874556,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
874831,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
875131,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
875232,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
877440,Advertiser,TWD,5.7094,5.7094,0.04,0.05,0.1,0.15,0.1,0.1,0.2
877837,Advertiser,JPY,20.861,20.861,0.04,0.05,0.1,0.15,0.1,0.1,0.2
878039,Advertiser,EUR,0.16568,0.16568,0.036,0.036,0.08,0.107,0.1,0.1,0.2
883539,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
883543,Advertiser,SGD,0.26744,0.26744,0.04,0.05,0.1,0.15,0.1,0.1,0.2
883934,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
884840,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
884851,Advertiser,TWD,5.7094,5.7094,0.04,0.05,0.1,0.15,0.1,0.1,0.2
885150,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
885232,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
885444,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
888239,Advertiser,SGD,0.26744,0.26744,0.0207,0.0207,0.0276,0.0138,0.1,0.1,0.2
888276,Advertiser,USD,0.2,0.2,0.03,0.0375,0.075,0.1125,0.1,0.1,0.2
888444,Advertiser,SGD,0.26744,0.26744,0.04,0.05,0.1,0.15,0.1,0.1,0.2
888543,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
888632,Advertiser,GBP,0.14897,0.14897,0.037185,0.037185,0.07437,0.139816,0.1,0.1,0.2
889855,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
889869,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
889942,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
890731,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
891964,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
892338,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892432,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892633,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892646,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892649,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892787,Advertiser,TWD,5.7094,5.7094,0.04,0.05,0.1,0.15,0.1,0.1,0.2
892831,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
892967,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
893331,Advertiser,CAD,0.25875,0.25875,0.050287,0.050287,0.093391,0.143678,0.1,0.1,0.2
893758,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
894032,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
894849,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
895052,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
895435,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
895443,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
896141,Advertiser,USD,0.2,0.2,0.04,0,0,0.1,0.1,0.1,0.2
896239,Advertiser,NZD,0.226,0.28309,0.06,0.03,0.121,0.15,0.091,0.06,0.181
896633,Advertiser,USD,0.2,0.2,0.02,0.05,0.02,0.14,0.1,0.1,0.2
896934,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
897950,Advertiser,EUR,0.16568,0.16568,0.037182,0.046477,0.092954,0.139431,0.1,0.1,0.2
898440,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
898441,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
898521,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
899550,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
900144,Advertiser,INR,14.7335,14.7335,0.04,0.05,0.1,0.15,0.1,0.1,0.2
900331,Advertiser,INR,14.7335,14.7335,0.04,0.05,0.1,0.15,0.1,0.1,0.2
900434,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
900435,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
900537,Advertiser,USD,0.2,0.2,0.04,0.06,0.1,0.14,0.1,0.1,0.2
900645,Advertiser,USD,0.2,0.2,0.04,0.06,0.1,0.14,0.1,0.1,0.2
900649,Advertiser,DKK,1.23302,1.23302,0.19,0.19,0.3,0.958133,0.638755,0.638755,1.27751
900734,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
901031,Advertiser,EUR,0.16568,0.16568,0.04,0.04,0.04,0.04,0.1,0.1,0.2
901642,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
903431,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
905159,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
907448,Advertiser,JPY,20.861,20.861,0.04,0.05,0.1,0.15,0.1,0.1,0.2
907844,Advertiser,SGD,0.26744,0.26744,0.04,0.05,0.1,0.15,0.1,0.1,0.2
908158,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
908159,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
910435,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
910544,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
910731,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
911638,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
914064,Advertiser,THB,6.0487,6.0487,0.01,0.01,0.02,0.15,0.1,0.1,0.2
914148,Advertiser,SGD,0.26744,0.26744,0.015,0.015,0.03,0.04,0.1,0.1,0.2
915035,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
915102,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
915669,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
915934,Advertiser,SGD,0.26744,0.26744,0.0207,0.0207,0.0276,0.0138,0.1,0.1,0.2
916847,Advertiser,RUB,15.16664,15.16664,0.04,0.05,0.1,0.15,0.1,0.1,0.2
916848,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
916871,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
917331,Advertiser,NZD,0.28309,0.28309,0.04,0.05,0.1,0.15,0.1,0.1,0.2
918069,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
920554,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
920560,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
921152,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
921435,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
922345,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
926547,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
926836,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
926837,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
926938,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
926939,Advertiser,EUR,0.17,0.17,0.03,0.03,0.03,0.03,0.06,0.06,0.14
927035,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
927144,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
927338,Advertiser,EUR,0.16568,0.16568,0.04,0.04,0.04,0.04,0.1,0.1,0.2
930533,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
930661,Advertiser,GBP,0.14897,0.14897,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931246,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931248,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931249,Advertiser,NZD,0.28309,0.28309,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931634,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
931850,Advertiser,RUB,15.16664,15.16664,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931860,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
931935,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
935131,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
937331,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
938831,Advertiser,RUB,15.16664,15.16664,0.04,0.05,0.1,0.15,0.1,0.1,0.2
943438,Advertiser,SGD,0.204,0.26744,0.055,0.027,0.109,0.15,0.082,0.055,0.164
944031,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
944265,Advertiser,TRY,1.5661,1.5661,0.04,0.05,0.1,0.15,0.1,0.1,0.2
944546,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
946762,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
947136,Advertiser,EUR,0.16568,0.16568,0.04,0.04,0.04,0.04,0.1,0.1,0.2
947141,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
947441,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
948732,Advertiser,USD,0.2,0.2,0.04,0.01,0.06,0.15,0.1,0.1,0.2
949531,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
949532,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
949533,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
949534,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
949535,Advertiser,AUD,0.27137,0.27137,0.04,0.05,0.1,0.15,0.1,0.1,0.2
949547,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
949661,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
951638,Advertiser,SGD,0.26744,0.26744,0.01,0.01,0.02,0.15,0.1,0.1,0.2
951640,Advertiser,MYR,0.8157,0.8157,0.04,0.05,0.1,0.15,0.1,0.1,0.2
952754,Advertiser,USD,0.2,0.2,0.03,0.03,0.08,0.12,0.1,0.1,0.2
953037,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
954041,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
954068,Advertiser,HKD,1.55039,1.55039,0.04,0.05,0.1,0.15,0.1,0.1,0.2
954234,Advertiser,HKD,1.55039,1.55039,0.0776,0.0776,0.1552,0.2328,0.1,0.1,0.2
954235,Advertiser,USD,0.2,0.2,0.01,0.01,0.02,0.15,0.1,0.1,0.2
954675,Advertiser,EUR,0.16568,0.16568,0.037182,0.046477,0.092954,0.139431,0.1,0.1,0.2
955068,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
955090,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
955105,Advertiser,USD,0.2,0.2,0.04,0.05,0.1,0.15,0.1,0.1,0.2
955857,Advertiser,USD,0.2,0.2,0.05,0.05,0.1,0.15,0.1,0.1,0.2
957342,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
957346,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
957347,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
957349,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
957353,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
957744,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
958337,Advertiser,CAD,0.25875,0.25875,0.050418,0.050418,0.093633,0.144051,0.1,0.1,0.2
960950,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963054,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963055,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963057,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963058,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963060,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963061,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963062,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963074,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
963231,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
963844,Advertiser,SGD,0.26744,0.26744,0.0207,0.0207,0.0276,0.0138,0.1,0.1,0.2
964131,Advertiser,GBP,0.14897,0.14897,0,0,0,0,0.1,0.1,0.2
966538,Advertiser,USD,0.2,0.2,0.04,0,0,0,0.06,0,0
966539,Advertiser,USD,0.2,0.2,0.04,0,0,0,0.06,0,0
966540,Advertiser,USD,0.2,0.2,0.04,0,0,0,0.06,0,0
966542,Advertiser,USD,0.2,0.2,0.04,0,0,0,0.1,0.1,0.2
967262,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970132,Advertiser,USD,0.2,0.2,0.04,0.05,0.06,0.14,0.1,0.1,0.2
970470,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970471,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970472,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970473,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970474,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970475,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970476,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970477,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970478,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970481,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970483,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
970484,Advertiser,EUR,0.16568,0.16568,0.04,0.05,0.1,0.15,0.1,0.1,0.2
